Timestamp,Temperature,Humidity,Vibration,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
15:53:01,294.40,4096.00,0,9.58,0.62,-1.83,-0.04,-0.00,0.00
15:53:02,294.40,4096.00,0,9.60,0.60,-1.89,-0.04,-0.00,0.00
15:53:02,294.40,4096.00,0,9.59,0.60,-1.85,-0.04,-0.01,0.00
15:53:03,294.40,4096.00,0,9.58,0.58,-1.89,-0.04,-0.00,0.00
15:53:03,294.40,4096.00,0,9.60,0.62,-1.88,-0.04,-0.01,-0.00
15:53:04,294.40,4096.00,0,9.59,0.60,-1.84,-0.04,-0.00,0.00
15:53:04,294.40,4096.00,0,9.58,0.62,-1.85,-0.04,-0.01,0.00
15:53:05,294.40,4096.00,0,9.60,0.59,-1.91,-0.04,-0.00,-0.00
15:53:06,294.40,4096.00,0,9.61,0.62,-1.89,-0.04,-0.00,0.00
15:53:06,294.40,4096.00,0,9.56,0.60,-1.88,-0.04,-0.00,0.00
15:53:07,294.40,4096.00,0,9.57,0.62,-1.88,-0.04,-0.01,0.00
15:53:07,294.40,4096.00,0,9.60,0.58,-1.92,-0.04,-0.00,0.00
15:53:08,294.40,4096.00,0,9.60,0.63,-1.90,-0.04,-0.01,0.00
15:53:08,294.40,4096.00,0,9.57,0.59,-1.89,-0.04,-0.00,0.00
15:53:09,294.40,4096.00,0,9.60,0.71,-1.92,-0.04,-0.01,-0.00
15:53:09,294.40,4096.00,0,9.58,0.61,-1.89,-0.04,-0.00,0.00
15:53:10,294.40,4096.00,0,9.57,0.64,-1.86,-0.04,-0.00,0.00
15:53:10,294.40,4096.00,0,9.59,0.61,-1.87,-0.04,-0.00,0.00
15:53:11,294.40,4096.00,0,9.59,0.62,-1.87,-0.04,-0.01,0.00
15:53:11,294.40,4096.00,0,9.60,0.59,-1.94,-0.04,-0.00,-0.00
15:53:12,282.00,4096.00,0,9.58,0.61,-1.87,-0.04,-0.01,0.00
15:53:12,282.00,4096.00,0,9.60,0.60,-1.92,-0.04,-0.00,0.00
15:53:13,282.00,4096.00,0,9.60,0.62,-1.86,-0.04,-0.00,0.00
15:53:14,282.00,4096.00,0,9.59,0.60,-1.94,-0.04,-0.00,0.00
15:53:14,282.00,4096.00,0,9.59,0.63,-1.88,-0.04,-0.01,0.00
15:53:15,282.00,4096.00,0,9.60,0.61,-1.88,-0.04,-0.00,0.00
15:53:15,282.00,4096.00,0,9.58,0.60,-1.91,-0.04,-0.00,0.00
15:53:16,282.00,4096.00,0,9.58,0.62,-1.90,-0.04,-0.01,-0.00
15:53:16,282.00,4096.00,0,9.58,0.63,-1.86,-0.04,-0.00,0.00
15:53:17,282.00,4096.00,0,9.57,0.61,-1.84,-0.04,-0.00,0.00
15:53:17,282.00,4096.00,0,9.61,0.61,-1.86,-0.04,-0.00,0.00
15:53:18,282.00,4096.00,0,9.57,0.63,-1.82,-0.04,-0.00,0.00
15:53:18,282.00,4096.00,0,9.60,0.59,-1.94,-0.04,-0.00,0.00
15:53:19,282.00,4096.00,0,9.62,0.64,-1.87,-0.04,-0.00,0.00
15:53:19,282.00,4096.00,0,9.59,0.61,-1.88,-0.04,-0.00,-0.00
15:53:20,282.00,4096.00,0,9.56,0.62,-1.87,-0.04,-0.00,0.00
15:53:20,282.00,4096.00,0,9.56,0.59,-1.87,-0.04,-0.00,0.00
15:53:21,282.00,4096.00,0,9.60,0.61,-1.90,-0.04,-0.00,-0.00
15:53:21,282.00,4096.00,0,9.59,0.61,-1.84,-0.04,-0.00,0.00
15:53:22,282.00,4096.00,0,9.54,0.60,-1.86,-0.04,-0.00,-0.00
15:53:23,0.00,0.00,0,9.57,0.62,-1.84,-0.04,-0.00,0.00
15:53:23,0.00,0.00,0,9.58,0.61,-1.86,-0.04,-0.00,0.00
15:53:24,0.00,0.00,0,9.59,0.61,-1.92,-0.04,-0.00,0.00
15:53:24,0.00,0.00,0,9.59,0.61,-1.86,-0.04,-0.00,-0.00
15:53:25,294.40,4096.00,0,9.55,0.59,-1.86,-0.04,-0.00,0.00
15:53:25,294.40,4096.00,0,9.60,0.60,-1.88,-0.04,-0.00,0.00
15:53:26,294.40,4096.00,0,9.57,0.65,-1.82,-0.04,-0.00,0.00
15:53:26,294.40,4096.00,0,9.60,0.62,-1.88,-0.04,-0.00,-0.00
15:53:27,294.40,4096.00,0,9.60,0.62,-1.86,-0.04,-0.00,0.00
15:53:27,294.40,4096.00,0,9.60,0.59,-1.89,-0.04,-0.01,0.00
15:53:28,294.40,4096.00,0,9.59,0.62,-1.90,-0.04,-0.00,0.00
15:53:28,294.40,4096.00,0,9.59,0.62,-1.85,-0.04,-0.00,0.00
15:53:29,294.40,4096.00,0,9.57,0.62,-1.87,-0.04,-0.00,-0.00
15:53:29,294.40,4096.00,0,9.58,0.62,-1.85,-0.04,-0.00,0.00
15:53:30,294.40,4096.00,0,9.60,0.61,-1.90,-0.04,-0.00,0.00
15:53:30,294.40,4096.00,0,9.59,0.61,-1.92,-0.04,-0.00,-0.00
15:53:31,282.00,4096.00,0,9.59,0.60,-1.87,-0.04,-0.00,0.00
15:53:32,282.00,4096.00,0,9.57,0.65,-1.88,-0.04,-0.01,0.00
15:53:32,282.00,4096.00,0,9.89,0.66,-1.90,-0.05,-0.07,-0.01
15:53:33,282.00,4096.00,0,9.34,0.56,-3.54,-0.03,0.23,0.02
15:53:33,282.00,4096.00,0,9.65,0.77,-2.57,-0.07,-0.64,-0.03
15:53:34,282.00,4096.00,0,9.32,0.70,-4.15,-0.05,-0.20,0.01
15:53:34,282.00,4096.00,0,8.82,0.61,-3.66,-0.02,0.17,0.03
15:53:35,282.00,4096.00,0,9.03,0.66,-3.55,-0.04,-0.01,0.00
15:53:35,282.00,4096.00,0,9.13,0.67,-3.44,-0.06,-0.12,-0.00
15:53:36,282.00,4096.00,0,18.94,1.57,1.58,9.81,10.00,-0.24
15:53:37,282.00,4096.00,0,-102.81,-101.75,-156.90,10.39,30.71,-0.22
15:53:37,294.40,4096.00,0,15.94,0.00,40.45,10.90,11.09,-0.24
15:53:38,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:53:38,294.40,4096.00,0,0.00,0.00,0.00,11.99,24.17,-0.27
15:53:39,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:53:39,282.00,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:53:40,282.00,4096.00,0,0.00,0.00,0.00,0.33,-33.86,-0.22
15:53:40,282.00,4096.00,0,-101.75,-156.90,1.47,14.17,14.17,0.19
15:53:41,282.00,4096.00,0,-102.81,-101.75,-156.90,14.71,14.71,0.19
15:53:41,282.00,4096.00,0,55.16,0.00,40.45,0.27,15.26,-8.25
15:53:42,282.00,4096.00,0,-101.75,-156.90,1.49,15.80,15.80,0.19
15:53:42,282.00,4096.00,0,-101.75,-156.90,71.38,16.35,16.54,-0.27
15:53:43,282.00,4096.00,0,-101.75,-156.90,73.55,0.34,20.35,0.06
15:53:44,0.00,0.00,0,55.16,0.00,40.45,17.71,1.28,-0.25
15:53:44,0.00,0.00,0,-102.81,-101.75,-156.90,18.25,18.45,-0.22
15:53:45,0.00,0.00,0,-101.75,-156.90,82.15,0.27,18.80,5.64
15:53:45,0.00,0.00,0,-101.75,-156.90,84.61,19.07,19.07,0.19
15:53:46,282.00,4096.00,0,55.16,0.00,40.45,19.89,19.89,0.19
15:53:46,282.00,4096.00,0,-101.75,-156.90,89.49,20.16,20.35,-0.25
15:53:47,282.00,4096.00,0,-101.75,-156.90,1.58,21.33,4.01,-0.22
15:53:48,282.00,4096.00,0,55.16,0.00,40.45,21.80,21.80,0.19
15:53:48,282.00,4096.00,0,-101.75,-156.90,1.61,22.34,-24.87,-0.27
15:53:49,282.00,4096.00,0,-101.75,-156.90,100.53,22.89,22.89,0.19
15:53:49,282.00,4096.00,0,-102.81,-101.75,-156.90,23.16,-22.96,-0.27
15:53:50,282.00,4121.60,0,15.94,0.00,39.23,0.37,4.28,-0.22
15:53:50,282.00,4121.60,0,-101.75,-156.90,107.87,24.52,24.52,0.19
15:53:51,282.00,4121.60,0,-102.81,-101.75,-156.90,0.37,-21.06,-0.22
15:53:51,282.00,4121.60,0,-101.75,-156.90,112.78,25.61,25.61,0.19
15:53:52,0.00,0.00,0,55.16,0.00,41.68,26.16,26.16,-34.14
15:53:52,0.00,0.00,0,-101.75,-156.90,1.69,26.80,-23.51,-0.22
15:53:53,0.00,0.00,0,-102.81,-101.75,-156.90,0.38,-27.60,0.06
15:53:54,0.00,0.00,0,15.94,0.00,40.45,12.26,0.00,9.26
15:53:54,0.00,0.00,0,-102.81,-101.75,-156.90,28.61,28.61,0.19
15:53:55,0.00,0.00,0,-101.75,-156.90,1.73,29.15,29.34,-0.22
15:53:55,0.00,0.00,0,-101.75,-156.90,131.16,29.70,29.70,0.19
15:53:56,294.40,4198.40,0,55.16,0.00,40.45,12.26,0.00,8.99
15:53:56,294.40,4198.40,0,-101.75,-156.90,136.07,30.79,-7.71,-0.27
15:53:57,294.40,4198.40,0,-101.75,-156.90,139.63,31.60,31.80,-0.22
15:53:58,294.40,4198.40,0,-102.81,-101.75,-156.90,32.15,32.15,0.19
15:53:58,294.40,4198.40,1,-13.37,80.90,0.09,32.69,0.19,-0.22
15:53:59,294.40,4198.40,0,-102.97,-77.22,1.80,33.24,33.43,-0.25
15:53:59,294.40,4198.40,0,-102.81,-101.75,-156.90,0.40,19.81,0.06
15:54:00,294.40,4198.40,0,-101.75,-156.90,152.01,34.33,34.33,0.19
15:54:00,0.00,0.00,0,-12.83,80.90,0.09,-34.60,0.81,-0.20
15:54:01,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:02,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:02,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:03,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:03,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:04,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:04,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:05,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:05,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:06,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:06,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:07,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:07,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:08,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:08,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:09,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:09,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:10,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:11,294.50,4147.20,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:11,294.50,4147.20,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:12,294.50,4147.20,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:12,294.50,4147.20,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:13,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:13,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:14,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:14,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:15,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:15,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:16,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:16,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:17,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:17,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:18,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:18,294.40,4121.60,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:19,294.40,4121.60,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:20,294.40,4121.60,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:20,294.40,4121.60,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:21,294.40,4121.60,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:21,294.40,4121.60,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:22,294.40,4121.60,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:22,294.40,4121.60,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:23,282.00,4108.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:23,282.00,4108.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:24,282.00,4108.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:24,282.00,4108.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:25,282.00,4108.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:25,282.00,4108.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:26,282.00,4108.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:26,282.00,4108.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:27,282.00,4108.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:27,282.00,4108.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:28,282.00,4108.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:29,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:29,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:30,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:30,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:31,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:31,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:32,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:32,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:33,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:33,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:34,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:34,282.00,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:35,282.00,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:35,282.00,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:36,282.00,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:36,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:37,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:38,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:38,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:39,282.00,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:39,282.00,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:40,282.00,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:40,282.00,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:41,282.00,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:41,282.00,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:42,282.00,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:42,282.00,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:43,282.00,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:43,282.00,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:44,282.00,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:44,282.00,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:45,282.00,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:45,282.00,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:46,282.00,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:47,282.00,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:47,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:48,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:48,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:49,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:49,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:50,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:50,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:51,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:51,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:52,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:52,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:53,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:53,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:54,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:54,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:55,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:56,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:56,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:57,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:57,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:58,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:58,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:59,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:54:59,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:01,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:01,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:02,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:02,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:03,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:03,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:04,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:05,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:05,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:06,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:06,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:07,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:07,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:08,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:08,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:09,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:09,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:10,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:10,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:11,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:11,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:12,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:12,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:13,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:14,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:14,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:15,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:15,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:16,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:16,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
